Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,Lifespan,AA_Rate_downstream1,AA_Rate_downstream2,AA_Rate_exon,AA_Rate_genome,AA_Rate_intron,AA_Rate_upstream1,AA_Rate_upstream2,AC_Rate_downstream1,AC_Rate_downstream2,AC_Rate_exon,AC_Rate_genome,AC_Rate_intron,AC_Rate_upstream1,AC_Rate_upstream2,AG_Rate_downstream1,AG_Rate_downstream2,AG_Rate_exon,AG_Rate_genome,AG_Rate_intron,AG_Rate_upstream1,AG_Rate_upstream2,AT_Rate_downstream1,AT_Rate_downstream2,AT_Rate_exon,AT_Rate_genome,AT_Rate_intron,AT_Rate_upstream1,AT_Rate_upstream2,CA_Rate_downstream1,CA_Rate_downstream2,CA_Rate_exon,CA_Rate_genome,CA_Rate_intron,CA_Rate_upstream1,CA_Rate_upstream2,CC_Rate_downstream1,CC_Rate_downstream2,CC_Rate_exon,CC_Rate_genome,CC_Rate_intron,CC_Rate_upstream1,CC_Rate_upstream2,CG_Rate_downstream1,CG_Rate_downstream2,CG_Rate_exon,CG_Rate_genome,CG_Rate_intron,CG_Rate_upstream1,CG_Rate_upstream2,CT_Rate_downstream1,CT_Rate_downstream2,CT_Rate_exon,CT_Rate_genome,CT_Rate_intron,CT_Rate_upstream1,CT_Rate_upstream2,GA_Rate_downstream1,GA_Rate_downstream2,GA_Rate_exon,GA_Rate_genome,GA_Rate_intron,GA_Rate_upstream1,GA_Rate_upstream2,GC_Rate_downstream1,GC_Rate_downstream2,GC_Rate_exon,GC_Rate_genome,GC_Rate_intron,GC_Rate_upstream1,GC_Rate_upstream2,GG_Rate_downstream1,GG_Rate_downstream2,GG_Rate_exon,GG_Rate_genome,GG_Rate_intron,GG_Rate_upstream1,GG_Rate_upstream2,GT_Rate_downstream1,GT_Rate_downstream2,GT_Rate_exon,GT_Rate_genome,GT_Rate_intron,GT_Rate_upstream1,GT_Rate_upstream2,TA_Rate_downstream1,TA_Rate_downstream2,TA_Rate_exon,TA_Rate_genome,TA_Rate_intron,TA_Rate_upstream1,TA_Rate_upstream2,TC_Rate_downstream1,TC_Rate_downstream2,TC_Rate_exon,TC_Rate_genome,TC_Rate_intron,TC_Rate_upstream1,TC_Rate_upstream2,TG_Rate_downstream1,TG_Rate_downstream2,TG_Rate_exon,TG_Rate_genome,TG_Rate_intron,TG_Rate_upstream1,TG_Rate_upstream2,TT_Rate_downstream1,TT_Rate_downstream2,TT_Rate_exon,TT_Rate_genome,TT_Rate_intron,TT_Rate_upstream1,TT_Rate_upstream2,log_lifespan
GCA_030265075.1_ASM3026507v1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Balanidae,Balanus,Balanus glandula,3650,0.0312167866602732,0.0518332781256235,0.0294567931495493,0.077328,0.0580856306909404,0.0645535698453705,0.0352881355862079,0.0629528272251396,0.0575237290262147,0.0637757089787639,0.06002,0.0579229968612732,0.0603569035873073,0.0601702171321379,0.0661314124964087,0.0628779949594596,0.0650378775838628,0.056035,0.053715990659565,0.0515757832273662,0.055174314101539,0.0272713962043143,0.0550517876538628,0.025044229582792,0.069999,0.0622238889462986,0.0659104418237284,0.0395208086948013,0.0668071469865914,0.0636269148814704,0.0661955134469025,0.07045,0.064532118655838,0.0673316881260595,0.063715683356085,0.0854679180417419,0.0560189514721291,0.0862636851920179,0.055689,0.0602357202257718,0.0612744625643389,0.0826001161342399,0.0986481788125287,0.0643592548523108,0.1094173784821514,0.052397,0.0559507632050113,0.0535417056960097,0.0809059918772229,0.0663913748840442,0.0571041739497923,0.0645990222593576,0.056606,0.0642497479905237,0.0653772014155669,0.0715972553925157,0.0721593532538318,0.0664458593453365,0.0720177236516732,0.05818,0.0575884434204733,0.0564755558742148,0.0619858748162259,0.1060903149586886,0.0723928879299954,0.1171700445794893,0.060846,0.0637385491390953,0.0626743792503436,0.0900147929453103,0.0850241370883977,0.076280827685273,0.0894501281705459,0.055843,0.057352004209908,0.051598012285345,0.0698079730479197,0.057149963580108,0.0724315744827261,0.0516109022607149,0.060953,0.0731721735109287,0.0671074701713025,0.068960135174132,0.0209408927712175,0.0458802525373498,0.0152125884620123,0.057422,0.05174259628062,0.0539276946565199,0.0291031701916876,0.059746736256082,0.0552796737912245,0.058696257099922,0.058584,0.063070586398426,0.0633435638396701,0.0661640388898692,0.0712218114816497,0.0827873414306992,0.0675476394226187,0.07155,0.0848330754760256,0.0811436426307589,0.0852112747439471,0.022779749298982,0.0601054978765315,0.0185045076776257,0.078097,0.0715857143293006,0.0738079250060969,0.0397802179161578,8.202482446576537
GCA_006345805.1_ASM634580v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus sinensis,486.6666667,0.1056943400539986,0.10777415011964,0.1074995812769484,0.097595,0.0960984447631193,0.1055775094983403,0.1067551241048165,0.0555886795010434,0.0564704440742093,0.0598498234249741,0.058629,0.0560586957780218,0.0574667650291323,0.0562228027352216,0.0708379908612978,0.0567990933479004,0.0687816527254728,0.054708,0.0547809860943437,0.0590169741942009,0.065574266301422,0.0811327377767077,0.0959981904102645,0.0802080924788464,0.10726,0.1010958774909768,0.094756863606147,0.0855592529878429,0.0688243202369548,0.0688582809018636,0.073291418734045,0.070337,0.0702238667717059,0.0689527822778617,0.0692687189566573,0.0379089225253732,0.0351363016338189,0.0416244050548072,0.035161,0.0371898195804562,0.0362764303235947,0.0365720165223068,0.0266078460926838,0.0218757677483224,0.0280466731870986,0.021651,0.0181510317713274,0.0245260833150023,0.0281143753989738,0.058692641594751,0.0567358061566829,0.0579643822610206,0.054669,0.058359070688823,0.0552481532029421,0.0543655957599789,0.0846949500426385,0.0611771134944239,0.0826213777835884,0.054496,0.0530190387630236,0.0617300928417864,0.0740999572949259,0.0382366776154401,0.0337394412841223,0.0405868906135727,0.033598,0.0341698493256283,0.0354051323422112,0.038482957691329,0.0396812278272164,0.0368579756698601,0.0430189741359938,0.035159,0.0364418005912376,0.0383722743140688,0.0437026347699954,0.050108290686394,0.0550143339936599,0.0512161566020422,0.058653,0.0595414660025328,0.0570137870805596,0.0566026722327091,0.05852350378284,0.0790946560376485,0.0520978665985262,0.095765,0.0886926361246918,0.080583695885782,0.0639790765299929,0.0583313017238501,0.0572196957813989,0.0585284848857312,0.05443,0.0565053922611483,0.0558494629892361,0.0570791221385281,0.0764264174648953,0.0712485583743085,0.0788165337883914,0.070387,0.0737983202919848,0.0705920107542603,0.0758384046448926,0.0887101522139148,0.1060001909718752,0.0758476864489401,0.097502,0.1058737037009779,0.0986319823448737,0.0877830219304064,6.187579426102766
GCA_027122495.1_ASM2712249v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Muusoctopus,Muusoctopus longibrachus,1460,0.0960090391729952,0.0996267548546322,0.0996293558863485,0.100588,0.1017368696286224,0.1025663277883912,0.0970167564527651,0.0627098976658257,0.0602801428719357,0.0641693948358931,0.058682,0.055575406408099,0.0614526010707055,0.0610690227465354,0.0711695170909035,0.0595673132223752,0.0694223857679985,0.057472,0.057066566398875,0.0607762762064853,0.0639916851052064,0.0718206152581341,0.0871449956708371,0.0729755925074573,0.095338,0.0960711455968975,0.0874471281051666,0.0805753934218624,0.0717304436654032,0.0717009907758367,0.0745512272149675,0.069918,0.068978721485452,0.0726935968891998,0.0717509507579404,0.0444241146779455,0.0400250159765096,0.0454531193635359,0.036226,0.0352544779003546,0.0390894590401305,0.0419928243500188,0.0344955026388949,0.0228018057622536,0.0341579399587775,0.019637,0.0146484181618626,0.0237046128356398,0.0312279017991237,0.0592838004828625,0.0591725110592419,0.0593384044313556,0.058154,0.0605652029461828,0.0581624674119674,0.0584706181235465,0.0820320189588948,0.0607000812281543,0.079485092030182,0.056692,0.0541199010756864,0.0603879557102823,0.0707410230186802,0.0434030166419506,0.0355494075098748,0.0445856214698356,0.031629,0.0305003997430637,0.0356172266032488,0.0413320044556487,0.0494673737587118,0.0409318314640111,0.0477517699717405,0.036594,0.0348259062559239,0.0398405061816504,0.0455377044916693,0.0546439851949251,0.0587602228487448,0.0538268809488575,0.061054,0.0595457713164291,0.0588440875556813,0.0567195298455843,0.0553725547305583,0.0746583185362211,0.0519675336977654,0.084819,0.0855779928951002,0.0766053375240567,0.0631303754948006,0.057386810309026,0.0579258105261087,0.0591236339012117,0.057415,0.0581261327146971,0.0574908494628527,0.0590467546360532,0.0754160487654747,0.0720878695737584,0.0750441895415234,0.072247,0.072439953777778,0.0703489648022772,0.073984806691483,0.0706352609874932,0.099066928119504,0.0685178584725492,0.103534,0.1149671336949749,0.0949726028122641,0.0834126486090814,7.286191714702382
GCA_029874955.1_RU_OctIns_1.0,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus insularis,172,0.0935177885144529,0.1003204588086115,0.0968919542649527,0.101495,0.0982470574017364,0.102730390014267,0.0966130612382567,0.058413128393115,0.0568587854058638,0.0609835505392171,0.058464,0.0550211078954618,0.057612517794785,0.0562922156802521,0.0693878972064429,0.0594648614153781,0.0687378531680517,0.055561,0.0588915412481522,0.0597399364114294,0.0633368714823992,0.0787088137321626,0.0883427583215693,0.0782227859043363,0.100486,0.0887309775065811,0.0895612351195351,0.0837962567847883,0.0675089790500064,0.0698391628289882,0.0710492137277961,0.071352,0.0698098975267503,0.0705478407122219,0.0683924044099272,0.0398368833992583,0.037022247024015,0.0420130573064977,0.032673,0.0371212337798438,0.0366907175100685,0.0384165564934404,0.034726630323695,0.0231205505261325,0.034906498525993,0.019554,0.0191201131484443,0.0228152309320863,0.0290629901260599,0.0567922947509338,0.0581849599840875,0.0564390901851217,0.05664,0.0607725534049573,0.0578655367855606,0.0573286190946597,0.0892240169091403,0.06225451059586,0.0872399327020193,0.055394,0.0570643087154372,0.0608975528914205,0.0725541160495858,0.0440439529832458,0.036489069868308,0.0453943304155913,0.032526,0.0350136916488802,0.0363565826899444,0.0411460587796094,0.0481021017378589,0.0405670463366861,0.0481188617808687,0.032908,0.0375460685304159,0.0385649611439578,0.0442648511549918,0.0545202974822721,0.0592134670051743,0.0537831939296012,0.060719,0.0604951573755082,0.0588545259356944,0.0577052607694222,0.053262668939787,0.072817219688326107,0.0491407506787264,0.087774,0.0757694204080076,0.0754478607727905,0.0624434334798164,0.0546658490621132,0.057942267688083,0.0558289073191131,0.056569,0.0596677645358099,0.0572520203301227,0.0574037430107928,0.0849549531337389,0.074601014970399,0.0836253943837752,0.073512,0.0745615033432291,0.0735460065585267,0.0793998467880948,0.0723337443817764,0.1029616195325169,0.0676246251683378,0.104372,0.112167603530784,0.1015170843975886,0.0918437146579025,5.147494476813453
GCA_029822975.1_ASM2982297v1,Mollusca,Cephalopoda,Octopoda,Bolitaenidae,Japetella,Japetella diaphana,2193,0.0932756567447015,0.0993322923991942,0.0995750458845291,0.097561,0.1041723461416593,0.1043417788427445,0.0993247531329021,0.0633922038640865,0.0586242982633881,0.0647456721938989,0.058237,0.0560053613205398,0.0610270837517154,0.0616419662557421,0.0687526978499857,0.0581341851511936,0.0677974051597924,0.056828,0.0560683742842303,0.0598036697652272,0.0650671136525808,0.0741493162385312,0.0888635144638196,0.075905762677994107,0.094792,0.096722640456597,0.0886614611484121,0.0800739697018522,0.0696931568748105,0.0693476680294163,0.0731442917638661,0.068846,0.0684643250041982,0.0718626105497258,0.0715248708530766,0.044733031480273903,0.0407532866899486,0.0448315792895353,0.03821,0.0359401331668773,0.0410418743679574,0.0434035598843843,0.0388545502971079,0.0241185234627349,0.0363803831284555,0.020463,0.016188567812697702,0.0247251191979457,0.0335671021436251,0.056489381568595,0.05733179179728,0.0568900531852578,0.057746,0.0591606050116881,0.056575000998158,0.0550925484444824,0.0841061812526595,0.0599511317178989,0.0813521303009366,0.05582,0.0536344693529557,0.0603215201082658,0.0737119834534101,0.0460537151499009,0.0359284377644548,0.0451716909307998,0.031984,0.0302142098049729,0.0363252052481063,0.0428716817214767,0.0514613545426436,0.0426131419921572,0.0475748338328836,0.039586,0.0348992898618139,0.0408750181009254,0.0476191259112626,0.054825209934823,0.058841702523272,0.0534177074904625,0.062843,0.058798884117524,0.0566131395734796,0.0554780984574711,0.055670153589939,0.0764419122993122,0.0535074803835865,0.085032,0.0865884578944105,0.0772186967214531,0.0614857732867275,0.0537127007889202,0.0564488253733655,0.0563147649248252,0.056818,0.0575887859668494,0.055800311186938,0.0557029341260263,0.0782136176752416,0.0717162302292041,0.0762712899742985,0.073369,0.0703965408141742,0.0686947251370754,0.0738895501971319,0.0666170721477794,0.1015530578433592,0.0671199088788772,0.101867,0.1151570089888109,0.0961127853018698,0.0795449687778475,7.693025748417888
GCA_026873925.1_ASM2687392v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Amphioctopus,Amphioctopus burryi,304.1666667,0.0919861176563337,0.100003781375967,0.0954325741403978,0.104016,0.1068511691725165,0.1047531580629426,0.0965686092570038,0.0616721764203721,0.0573922118780581,0.062881320367912,0.056321,0.0555165058017063,0.0585954819935745,0.0606505262231137,0.0680791404195884,0.0622414484182504,0.0687946151704905,0.057614,0.0572750892952008,0.0617664967788599,0.0656486315954836,0.0684356711986082,0.0821879545529027,0.0694151134643582,0.091718,0.091852974043557,0.0836971623690097,0.0746759496227576,0.0725946086192198,0.0707097138506759,0.0744411813729098,0.06932,0.0700535991485837,0.0708933407343863,0.0739521932364814,0.048984740364991,0.0409638979431835,0.0484938400711389,0.036504,0.0359637075878907,0.0401614775193016,0.046048514551517,0.0407609990627829,0.0282105772648551,0.0397384367546511,0.022695,0.0185384200658404,0.0272654791340768,0.0353803367862454,0.0592199977290283,0.058687459192651,0.0586727830221006,0.058833,0.0598942549830489,0.0582139913542244,0.0573062279301775,0.0787303503591488,0.0647860623523687,0.0783065250995631,0.058217,0.0568469437888949,0.0636342534187818,0.0715124825318785,0.0508832961800021,0.0409744857958914,0.0513030569931966,0.035027,0.0332402375758416,0.0392430741282737,0.0477860477722372,0.0527895003450582,0.044255207584936,0.0514761873335854,0.036458,0.0346790994217031,0.0414223478158483,0.0494614337540643,0.0540679514718073,0.0564882109301932,0.0533174819127973,0.057885,0.057100466806193,0.0560596121175421,0.0551125167128599,0.0503279082998129,0.0663071838580622,0.0479222032416937,0.077964,0.0775978971607424,0.0694804124404972,0.055447852856054,0.058154523734301,0.0593635692155661,0.0585791847623302,0.059558,0.0597819404529302,0.0585752973036618,0.0582509522769626,0.0754798015900331,0.0713641439847131,0.0748981735542294,0.070754,0.0713250476907634,0.0698269162839985,0.0737515094442224,0.0678332165489114,0.0960640918017248,0.0663273227386448,0.107116,0.1134826470045863,0.0964114985450202,0.0784462154489404,5.717575796898126
GCA_027564515.1_ASM2756451v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus rubescens,821.25,0.1043255790400679,0.1049395568994018,0.1071654430728255,0.098952,0.0987014077633534,0.1028758240408248,0.1018895330438855,0.056773079387844,0.0564721391387316,0.0595194111183977,0.059182,0.0550322839581427,0.0576257195304856,0.0565812458070151,0.0701809425636721,0.057363977204659,0.0683349397676475,0.055721,0.0555739397379534,0.0583221605225782,0.0629605954355008,0.0787292520221948,0.0929762005499612,0.0790849760735082,0.098315,0.0977441726757415,0.0918888487247087,0.0852449652536043,0.0697746701364737,0.0706207819257705,0.0741388959170264,0.071647,0.0713826565768401,0.0705832339785429,0.0695704801205048,0.0397695888208728,0.0368163879658829,0.0418277086834341,0.036485,0.0367504406500337,0.0381128216731022,0.0385071075049682,0.0316822646952171,0.0221065568254429,0.0308348752419443,0.021255,0.0132005241209114,0.0246575463535392,0.0294241528588245,0.0575926088684963,0.0576309955871172,0.0577206330529205,0.056274,0.06047568298788,0.057305073855446,0.0564988101416437,0.0821249444867725,0.0596250548861865,0.0782982859193652,0.056029,0.0528525581821095,0.059888445708094,0.069755287907748,0.043507818998067,0.0358780757086231,0.0451459723019944,0.033299,0.0322151508948437,0.0374607478609628,0.0412406172073771,0.0426530753600429,0.0379059495626761,0.0432848163818685,0.036539,0.0360459715497401,0.0386234861467457,0.0426885419171909,0.0504316207999841,0.0556872416851175,0.0511102770800478,0.060518,0.0595039727584785,0.0567919347183788,0.0554393298819002,0.0574174111599194,0.0765874684258675,0.0538443258840048,0.085526,0.084109558999342,0.0773606300493076,0.0654771775040822,0.0569695220012816,0.0580877419406423,0.0577315347381658,0.056704,0.0578100197480461,0.0574247415081482,0.057680124302224,0.0753064941308767,0.0713024033986459,0.0763981799383794,0.072861,0.0757991028559656,0.071146396669103,0.0744125074366147,0.0827611275282164,0.1059994682952733,0.075559724828469,0.100692,0.1128025565406175,0.0999323886600316,0.0926295236769154,6.710827569798821
GCA_951406725.2_xcOctVulg1.2,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus vulgaris,669.1666667,0.1126760901049539,0.1082282757956628,0.1120003126896395,0.09583,0.0945534536846736,0.1033741616105752,0.1053572038509019,0.054294653355724,0.0572575146536939,0.0587499669763463,0.059249,0.0566644292406581,0.0583230584879982,0.0558162835445343,0.0808841366067994,0.0590883047170277,0.0757951504321071,0.054316,0.0548060275435701,0.0596882302866654,0.0678302649406246,0.0785492365750876,0.0959362619612918,0.0801445134797625,0.109243,0.1020572449684724,0.0954341732138306,0.0850406977469176,0.0668400823415693,0.0698296120425302,0.0718116598930388,0.070605,0.0706221351330282,0.0695787584516702,0.0689897427472998,0.0358556341750205,0.0345562166621413,0.0392693630003379,0.034736,0.0369977810015736,0.0355431570614484,0.0358129329540334,0.0256130665478111,0.0211762902060321,0.0265191767863627,0.021739,0.0181176799900218,0.0239408776181878,0.0278248649598173,0.055394865748152,0.0559030726564716,0.0551111300161944,0.054285,0.0582022550039776,0.0552596906160027,0.053793893142187,0.0954660918594526,0.0627691859945644,0.0913598391363614,0.054021,0.0527573387388711,0.0612557541844917,0.0753551056655883,0.0373492466007948,0.0338768812116091,0.0395642100091441,0.033385,0.0341384023074197,0.0356693831297341,0.0390061866647582,0.0393478495402886,0.0369034751613706,0.0421928681920505,0.034756,0.0362948261867759,0.0377531976728424,0.043705037433903,0.0486963856235717,0.0553742428093454,0.050049072163485,0.059244,0.0602145122319727,0.0584177280392124,0.0575179280989302,0.0558240096072429,0.0795586932817248,0.0506344780350314,0.098181,0.0901482077680111,0.0825958759644528,0.0643216870494255,0.0542987944087066,0.0557104948815082,0.0547823475066254,0.053995,0.0561392660054818,0.0547680162228692,0.0557757294718048,0.0758006671454305,0.0717423777803416,0.0799259658975079,0.070596,0.0741865804849455,0.0717164684895706,0.0766293059560812,0.0831091897593939,0.1020891001846838,0.0720899457860043,0.095818,0.104099859710546,0.0966814689504475,0.0872231357731921,6.50603315720262
GCA_027568995.1_ASM2756899v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus americanus,356,0.097741719965725,0.1024045569690519,0.1015369563430441,0.103519,0.0989591762233363,0.1019609171331146,0.0980462761337068,0.0567522889886516,0.0566514689414505,0.0601444353581713,0.058313,0.0548866688674244,0.0577704713491232,0.0569719270726384,0.0719538972977091,0.0593672038712032,0.0700926940943407,0.057557,0.0569160697226529,0.0604866185696079,0.0649470946945248,0.0712456777031167,0.0866686664609938,0.0729594367827435,0.094637,0.0928605494567788,0.0858371680636224,0.0789365867875101,0.0684711153599043,0.0697354613706988,0.0728686829579509,0.07154,0.0715418101163936,0.0700492662873502,0.0692345513978018,0.0437009580684111,0.0389558511597917,0.045044504793535,0.035395,0.0371973949385728,0.0393253969475791,0.0416735064751167,0.0391577007167141,0.0261028670005113,0.0370319712314385,0.020886,0.0142919145783664,0.0278315088709396,0.0356411386383574,0.0572100530102872,0.0579128338758042,0.0572153189070245,0.057725,0.061699537744510403,0.0574050183354148,0.0553672442701036,0.0832166450818683,0.0620009543502465,0.0804548472990044,0.057254,0.0537674247661164,0.0621068804404952,0.0723089840074981,0.0504069650245365,0.039575431565935,0.0496355256003084,0.034453,0.0340823772473883,0.0405093889213499,0.0466636738214495,0.0499889772580946,0.0416545059956467,0.0486727420196668,0.035401,0.0362802747514333,0.0412701375150189,0.0486456983145339,0.0521867839009989,0.0562315121327379,0.0521739149805516,0.058572,0.0597522065221895,0.0571250666424768,0.0566332217194268,0.0523472372694072,0.0708166313144306,0.049249699325049,0.081628,0.0792774470193552,0.0718893210271432,0.059283831359644,0.0557127129630815,0.0575471063652172,0.0570694534075789,0.057408,0.0585801291519941,0.0570199071233021,0.0566281225073923,0.075314316687757,0.0721900843649887,0.0760833821370899,0.071814,0.0763763852131034,0.0714047345941896,0.0754295056490443,0.0745929507037363,0.1021848642612912,0.0697664347625018,0.103899,0.1135306336803835,0.0980081981792718,0.0835886371512506,5.87493073085203
GCA_036873155.1_WU_Bs111_ccs,Mollusca,Gastropoda,Hygrophila,Planorbidae,Biomphalaria,Biomphalaria sudanica,301,0.0984273638886854,0.1125796507250323,0.0990615816716585,0.11174,0.1121871840783512,0.1112740137294673,0.1059068239622984,0.0615512498066889,0.0566288351074694,0.064059144109988,0.056936,0.0533623994353385,0.0562038730597846,0.0582231054941727,0.0794879699492914,0.060538819705812603,0.0798262628699588,0.060729,0.0574720972582596,0.0630072893563542,0.070829181077996,0.0733424596488657,0.0926170035972877,0.0719851013796255,0.090147,0.0949534314661739,0.0916014892964165,0.0827389871636991,0.0789428837122229,0.0666381918019148,0.0831239545365098,0.065315,0.0627284089398935,0.0646847023157266,0.0712903944683886,0.0388560260135602,0.0301115323584514,0.0422851212140742,0.03499,0.0327686118235022,0.0330413690326394,0.0347956772558871,0.0195969058025867,0.0167871305504165,0.020348490170868,0.019354,0.0155225807126014,0.020382017356389,0.0225224177294088,0.058690500899405,0.0561717676558071,0.0606860394039178,0.060793,0.060871797306631,0.0577032101936018,0.0561908681019963,0.0810807511049251,0.0603660336828257,0.0794507777179397,0.057159,0.0524408449603935,0.0610465391078273,0.0712035673609911,0.0393461712206675,0.0302753987489833,0.0426230754069534,0.03131,0.0296689726273705,0.0321563551736392,0.0371458569549466,0.0444483106650713,0.0336633300020629,0.0457606557883584,0.035048,0.0320603000517624,0.0352892889051607,0.0428269940010477,0.0553792864177634,0.0585325395200243,0.0542462222865857,0.056816,0.0569090786112664,0.056782427876097,0.0580310179988907,0.0587851215621159,0.0826979900372802,0.0525988979786808,0.085337,0.090618681589932,0.0850998054962324,0.069256123059055,0.0542685110573909,0.0525565131984438,0.0570708951235189,0.057217,0.0560914112311933,0.0543891347686534,0.0547305709092069,0.0774869464182518,0.0717418780693888,0.0773837074751215,0.065202,0.0660242255586165,0.0665569256294546,0.0733847965099316,0.0803095418325071,0.1180933852387983,0.0694900728662401,0.111907,0.1263199743487134,0.1107815587025553,0.0909236179520828,5.707110264748875
GCA_949126835.1_xgAniVort1.1,Mollusca,Gastropoda,Hygrophila,Planorbidae,Anisus,Anisus vortex,395.4166667,0.0947159415427505,0.1129842634748538,0.0949343936672263,0.113363,0.1135385188133458,0.1131769225284279,0.1072931889480847,0.0622631015572889,0.0573102894479764,0.0654133008729049,0.057615,0.0536054023593703,0.0570349210024648,0.0597252248660392,0.0753596662552771,0.0566432928022118,0.0766579170677911,0.05764,0.0540622944398586,0.0583292070383123,0.0667590499746747,0.0702330241920989,0.0943395335867589,0.0683419797519509,0.09452,0.1000282071136792,0.0942054892435998,0.0827004492973627,0.0797726174357253,0.0667961741469864,0.0832329694832689,0.062745,0.0613816671486946,0.0650535565350451,0.0724364377254777,0.0472176789644168,0.0348303909507062,0.0501298160503853,0.035311,0.0335888954784398,0.0368752886646679,0.0395241079694824,0.026646456658319,0.0192299977083634,0.028401339997442,0.02146,0.0177391266357509,0.0228134218169992,0.0259632121171924,0.0580833043763055,0.0545213243299136,0.058818059799922,0.057711,0.0570232773304293,0.0550506969070054,0.0544317532285097,0.0775876099867796,0.0563353813152751,0.0778755932422094,0.051818,0.048536067972886,0.0552829951013652,0.0671423450654421,0.0452313766370705,0.0326102982046363,0.0487154169741646,0.032362,0.0306411451325563,0.0350836112008971,0.0409966765359563,0.0491802664845369,0.0353247385578091,0.051373702060863,0.035373,0.0327949136906999,0.0379936740356954,0.0458972893361244,0.0529197171397645,0.0563317792849721,0.0521384849443412,0.057394,0.0572729747573983,0.0549849826049646,0.0551448112700183,0.0552422704706216,0.0849887871280826,0.0486147905907732,0.095214,0.0977781578763882,0.0892673513707705,0.0695623455672282,0.0545225884786976,0.0505199654950338,0.0559534701217096,0.051938,0.0518975163463221,0.0508002610683878,0.0521051545116415,0.0742295932835671,0.0693544851177149,0.0747846408049156,0.062473,0.0646487595106049,0.0641951712286139,0.071008955392947,0.0767947865367794,0.1178792984487049,0.0646141245701311,0.113061,0.1254630753935748,0.1098524496527825,0.0893089981938181,5.9799400613403275
GCA_964017045.1_xgOmpGlab2.1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Omphiscola,Omphiscola glabra,517.0833333,0.0837851868943239,0.1060842129010169,0.0847566768280848,0.10574,0.1107898340941242,0.1058390334304266,0.0953786647385527,0.0661821258267958,0.0596555546388202,0.0678737167359539,0.059229,0.0553303142165536,0.0588495576985094,0.0615977411092448,0.0764185317643439,0.0577726600031966,0.0760826914549415,0.055143,0.0530358388808757,0.056378042903105,0.0664776817352388,0.0712967235809875,0.0901557373880138,0.0694498088812892,0.090234,0.0958064582952714,0.0902039119295634,0.0813753915152887,0.0867943393324104,0.0715870641471591,0.0895529677534486,0.069869,0.0664209646626425,0.0697425598435451,0.0775210236435774,0.0475912359636978,0.0387902601256405,0.0500316053577512,0.041835,0.0378909420466266,0.0411475322921346,0.0423259017506881,0.0233009024252679,0.0211901376816879,0.0245810912103031,0.02271,0.0191686704525302,0.0238074642138609,0.0255779359561104,0.0576986553350766,0.0537055438173576,0.0585884027010972,0.055151,0.0546558092964645,0.0526918981751849,0.0519315285697544,0.078753108496128807,0.0598365102198052,0.0762578053808814,0.054759,0.0513286378931503,0.0576803717477157,0.0694268511129836,0.0430823142593447,0.0336545494186104,0.0460644498085472,0.033895,0.0313680662792655,0.0342300812849325,0.0398398942619742,0.0517364315746295,0.041906761640446,0.0530533728672563,0.041879,0.0376409759952186,0.0438502533103349,0.0516425506269426,0.0569047069681587,0.0583051636512053,0.057197179015539,0.059229,0.0582361573499371,0.0586869160797151,0.0611732424760108,0.0530383146182638,0.0760507680049806,0.0468607137419133,0.079978,0.0864230227960328,0.0779770890578466,0.0624790241872545,0.0561291852535507,0.0530646262529878,0.058441349762908,0.054605,0.0535470080793182,0.053167465457591,0.053632313234552,0.0795855124852586,0.0728142937371432,0.0799811643960316,0.07003,0.0687283801071971,0.0704517251372587,0.0787909322308858,0.0677027252217607,0.1054261563719282,0.061227004104053,0.105713,0.119628919554791,0.1052960974382749,0.0808293228509408,6.248204047786243
